_id,Lat,Long,OWNER,TOTAL_VALUE,YR_BUILT,OVERALL_COND,Evict_rate,Code_violation_count,Likelihood_of_purchase,Landlord_score,Top_10_owner,DATA_YR
334,42.3809766,-71.027201,BLOHM BILLIE,420200,1900,A - Average,0,0,0,0,0,2024
335,42.3809766,-71.027201,JOHNSTON JAMES S,437600,1900,A - Average,0,0,0,0,0,2024
336,42.3809766,-71.027201,CAJEN JONATHAN,458700,1900,A - Average,0,0,0,0,0,2024
337,42.3809123,-71.027309,DINDIA DIANA,857600,1900,A - Average,0,0,0,0,0,2024
338,42.3809123,-71.027309,DINDIA DIANA,45600,1942,A - Average,0,0,0,0,0,2024
339,42.1437211,-71.153648,HANNIGAN & PALI REALTY LLC,997700,1900,A - Average,0,0,0,0,0,2024
340,42.3769022,-71.035906,ANDRADE MIGUEL,828300,1930,A - Average,0,0,0,0,0,2024
341,42.3808141,-71.0277,LOPEZ HUGO,856400,1890,A - Average,0,0,0,0,0,2024
342,42.3808975,-71.027711,PATTI JOSEPH,789600,1890,A - Average,0,0,0,0,0,2024
343,42.3809393,-71.027792,GUTIERREZ EDUARDA,792400,1890,A - Average,0,0,0,0,0,2024
344,42.3110375,-71.185558,10 SHELBY STREET LLC,526700,1899,A - Average,0,0,0,0,0,2024
345,42.3810645,-71.027862,PAGAN EMILIO JOSUE,886400,1899,A - Average,0,0,0,0,0,2024
346,42.3811208,-71.02792,6 SHELBY STREET CONDOMINIUM TRUST,0,1900,F - Fair,0,0,0,0,0,2024
347,42.4614714,-71.035918,DCD GROUP LLC,388600,1900,F - Fair,0,0,0,0,0,2024
348,42.4614714,-71.035918,DCD GROUP LLC,388000,1900,F - Fair,0,0,0,0,0,2024
349,42.381128,-71.027897,FERRARA JAMES HOWARD,399600,1900,F - Fair,0,0,0,0,0,2024
350,42.5165801,-71.103839,BRAZ REALTY GROUP LLC,565100,1940,A - Average,0,0,0,0,0,2024
351,42.3559008,-71.070596,30 PROPERTIES LLC,392400,1920,A - Average,0,0,0,0,0,2024
352,42.3806617,-71.0272,SARAVIA MARTIR E,904900,1900,A - Average,0,0,0,0,0,2024
353,42.3806917,-71.027117,MERO LEONARD J,490200,1925,A - Average,0,0,0,0,0,2024
354,42.3807701,-71.027063,HERNANDEZ RAUL,699600,1925,A - Average,0,0,0,0,0,2024
355,42.3807671,-71.027003,LINCOURT SUSAN J,396700,1925,A - Average,0,0,0,0,0,2024
356,42.3807863,-71.026906,DADSI ABDELGHANI,679000,1925,A - Average,0,0,0,0,0,2024
357,42.3807863,-71.026906,DADSI ABDELGHANI,37600,1942,A - Average,0,0,0,0,0,2024
358,42.3818745,-71.026656,MNA REAL ESTATE HOLDING LLC,715800,1982,G - Good,0,0,0,0,0,2024
359,42.3818745,-71.026656,MNA REAL ESTATE HOLDING LLC,601500,1982,G - Good,0,0,0,0,0,2024
360,42.3818745,-71.026656,MNA REAL ESTATE HOLDING LLC,487800,1930,G - Good,0,0,0,0,0,2024
361,42.3818745,-71.026656,MNA REAL ESTATE HOLDING LLC,300200,1930,A - Average,0,0,0,0,0,2024
362,42.3806477,-71.026596,JORGENSEN EMILIA,482500,1915,A - Average,0,0,0,0,0,2024
363,42.2451558,-71.044832,DAY SQUARE ASSOCIATES LLC,868500,1900,A - Average,0,0,0,0,0,2024
364,42.3798593,-71.039489,MLCH VLADISLAV,1163100,1907,A - Average,0,0,0,0,0,2024
365,42.3804982,-71.026806,MORALES SANTOS E,1002200,1900,A - Average,0,0,0,0,0,2024
366,42.6788969,-71.236818,SAVIANO 2022 TRUST,325100,1920,A - Average,0,0,0,0,0,2024
367,42.3803025,-71.026913,PLEITEZ JORGE,773300,1900,A - Average,0,0,0,0,0,2024
368,42.3803299,-71.027049,FLORES OSCAR,920500,1915,A - Average,0,0,0,0,0,2024
369,42.3802716,-71.027142,MONTOYA INGRID,1056300,1900,A - Average,0,0,0,0,0,2024
370,42.3905023,-71.036528,MAKONNEN ABRAHAM REALTY TRUST,950700,1900,A - Average,0,0,0,0,0,2024
371,42.4377718,-71.130434,SARATOGA FAMILY TRUST,813600,1910,G - Good,0,0,0,0,0,2024
372,42.3801555,-71.027267,STEFANOPOULOS VASILIOS,878900,1910,A - Average,0,0,0,0,0,2024
373,42.3667625,-71.303113,SHELBY DAY LLC,827300,1900,A - Average,0,0,0,0,0,2024
374,42.3302396,-71.195294,32 PROPERTIES LLC,827300,1900,A - Average,0,0,0,0,0,2024
375,42.3302396,-71.195294,30 PROPERTIES LLC,709700,1910,G - Good,0,0,0,0,0,2024
376,42.3302396,-71.195294,30 PROPERTIES LLC,791100,1900,A - Average,0,0,0,0,0,2024
377,42.3825898,-71.034126,CITY OF BOSTON,1284900,1942,A - Average,0,0,0,0,0,2024
378,42.482872,-71.044437,343-345 CHELSEA STREET REALTY TRUST,526300,1899,A - Average,0,0,0,0,0,2024
379,42.378179,-71.028873,IMBRIANO URSULA,210000,1910,A - Average,0,0,0,0,0,2024
380,42.3789479,-71.028837,LAR PROPERTY MANAGEMENT LLC,514900,1940,A - Average,0,0,0,0,0,2024
381,42.3782781,-71.02874,CASTANO DIANA S,463700,1899,A - Average,0,0,0,0,0,2024
382,42.3789479,-71.028837,PARK TRUST,909100,1900,A - Average,0,0,0,0,0,2024
383,42.3789479,-71.028837,357 CHELSEA STREET REALTY TRUST,786100,1900,A - Average,0,0,0,0,0,2024
384,42.3789479,-71.028837,359 CHELSEA STREET REALTY TRUST,144800,1942,A - Average,0,0,0,0,0,2024
385,42.3789479,-71.028837,LAR PROPERTY MANAGEMENT LLC,1365200,1960,A - Average,0,0,0,0,0,2024
386,42.3785882,-71.02843,MAINIERI NICHOLAS A,512600,1910,A - Average,0,0,0,0,0,2024
387,38.4495688,-78.868916,371 CHELSEA STREET LLC,217000,1960,A - Average,0,0,0,0,0,2024
388,42.4776119,-71.030253,MAZZARINO REALTY TRUST,521700,1940,A - Average,0,0,0,0,0,2024
389,42.3714204,-70.995344,GONZALEZ RAMIRO,587800,1919,G - Good,0,0,0,0,0,2024
390,42.3789479,-71.028837,295-297 BENNINGTON STREET REALTY TRUST,781500,1910,A - Average,0,0,0,0,0,2024
391,42.3787903,-71.028024,ARRES BENNINGTON STREET REALTY TRUST,938200,1905,A - Average,0,0,0,0,0,2024
392,42.4224283,-70.996288,OAKWOOD AVE REALTY LLC,253600,1920,A - Average,0,0,0,0,0,2024
393,42.4978941,-71.030706,STELLA 2017 TRUST,336241,1942,A - Average,0,0,0,0,0,2024
394,42.4978941,-71.030706,STELLA 2017 TRUST,230759,1960,A - Average,0,0,0,0,0,2024
395,42.3790803,-71.027296,NGUYEN LONG KIM,302200,1940,A - Average,0,0,0,0,0,2024
396,42.379121,-71.027187,SLATTERY KEVIN,711500,1899,A - Average,0,0,0,0,0,2024
397,40.6,-75.47,GAVEGNANO MASSACHUSETTS REAL ESTATE TRUST,545300,1950,G - Good,0,0,0,0,0,2024
398,40.6,-75.47,GAVEGNANO MASSACHUSETTS REAL ESTATE TRUST,29700,1942,A - Average,0,0,0,0,0,2024
399,42.3789767,-71.027411,VELASQUEZ JOSE,402200,1910,A - Average,0,0,0,0,0,2024
400,42.3788438,-71.027311,RIVAS BRIAN,359700,1915,A - Average,0,0,0,0,0,2024
401,42.3786746,-71.027741,NGO BINH C,131500,1899,A - Average,0,0,0,0,0,2024
402,42.3736639,-71.040438,PACO PROPERTIES LLC,810300,1900,A - Average,0,0,0,0,0,2024
403,42.3362296,-71.042989,398 BREMEN STREET CONDOMINIUM TRUST,0,2020,A - Average,0,0,0,0,0,2024
404,42.3785598,-71.027929,DAVY LARISSA,587500,1925,A - Average,0,0,0,0,0,2024
405,42.3785598,-71.027929,CASSIDY T SMITH TRUST,609200,1925,A - Average,0,0,0,0,0,2024
406,42.3785598,-71.027929,VELE JOSEPH DAVIS,609500,1925,A - Average,0,0,0,0,0,2024
407,42.3785598,-71.027929,MAZROLLE BURGESS JULIA,687800,1925,A - Average,0,0,0,0,0,2024
408,42.3785048,-71.027961,MARIA DELFINO IRREVOCABLE TRUST,516900,1925,A - Average,0,0,0,0,0,2024
409,42.3789479,-71.028837,372-374 BREMEN STREET REALTY TRUST,348100,1925,A - Average,0,0,0,0,0,2024
410,42.3789479,-71.028837,LAR PROPERTY MANAGEMENT LLC,72400,1942,A - Average,0,0,0,0,0,2024
411,42.3789479,-71.028837,LAR PROPERTY MANAGEMENT LLC,72400,1942,A - Average,0,0,0,0,0,2024
412,42.3789479,-71.028837,366 BREMEN STREET REALTY TRUST,710600,2007,A - Average,0,0,0,0,0,2024
413,42.3781411,-71.028349,MOHAMMED NIZAM,979800,1910,A - Average,0,0,0,0,0,2024
414,42.378098,-71.028433,ARNAU FIORELLA,510600,1905,A - Average,0,0,0,0,0,2024
415,42.3789479,-71.028837,50 LEBANON STREET REALTY TRUST,614100,1910,G - Good,0,0,0,0,0,2024
416,42.37932,-71.024412,COMMONWEALTH OF MASS,138300,1942,A - Average,0,0,0,0,0,2024
417,42.3645249,-71.02173,MASSACHUSETTS PORT AUTHORITY,25700,1942,A - Average,0,0,0,0,0,2024
418,42.3645249,-71.02173,MASSACHUSETTS PORT AUTHORITY,25700,1942,A - Average,0,0,0,0,0,2024
419,42.3645249,-71.02173,MASSACHUSETTS PORT AUTHORITY,23100,1942,A - Average,0,0,0,0,0,2024
420,42.37932,-71.024412,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,980800,1942,A - Average,0,0,0,0,0,2024
421,42.3610493,-71.025594,MASSACHUSETTS PORT AUTHORITY,79800,1942,A - Average,0,0,0,0,0,2024
422,42.3645249,-71.02173,MASSACHUSETTS  PORT AUTHORITY,59800,1942,A - Average,0,0,0,0,0,2024
423,42.3610493,-71.025594,MASSACHUSETTS PORT AUTHORITY,33800,1942,A - Average,0,0,0,0,0,2024
424,42.3610493,-71.025594,MASSACHUSETTS PORT AUTHORITY,103200,1942,A - Average,0,0,0,0,0,2024
425,42.3645249,-71.02173,MASSACHUSETTS PORT AUTHORITY,121700,1942,A - Average,0,0,0,0,0,2024
426,42.377698,-71.026122,MASS BAY TRANSP AUTH,1083839,1942,A - Average,0,0,0,0,0,2024
427,42.3802273,-71.022733,VANEGAS ELKIN,772400,1880,A - Average,0,0,0,0,0,2024
428,42.3803005,-71.022701,SNYDER NICHOLAS,462900,1915,A - Average,0,0,0,0,0,2024
429,42.3803525,-71.022641,DIMARZO JOAN M,558500,1900,A - Average,0,0,0,0,0,2024
430,42.3335528,-71.054047,437 FRANKFORT STREET LLC,145200,1942,A - Average,0,0,0,0,0,2024
431,42.3805084,-71.022523,TOOLEY SARAH ELIZABETH,610800,1900,G - Good,0,0,0,0,0,2024
432,42.3805353,-71.022426,TIA MICHAEL,662100,1900,G - Good,0,0,0,0,0,2024
433,42.3806079,-71.022362,447  FRANKFORT  STREET CONDOMINIUM TRUST,0,1900,A - Average,0,0,0,0,0,2024
434,42.380605,-71.02234,KURKER MITCHELL,565700,2017,A - Average,0,0,0,0,0,2024
435,42.380605,-71.02234,TRAN VICKY T,549100,2017,A - Average,0,0,0,0,0,2024
436,42.380605,-71.02234,ROCHE-LAPUTKA MEGHAN K,573800,2017,A - Average,0,0,0,0,0,2024
437,42.3806808,-71.02232,ALONZO CECILIA,685100,1900,A - Average,0,0,0,0,0,2024
438,42.3807297,-71.022221,BIAS CELSO SIMOES,887000,1900,A - Average,0,0,0,0,0,2024
439,42.3807862,-71.022128,HARKER JONATHAN,1074900,1900,A - Average,0,0,0,0,0,2024
440,42.3817258,-71.022636,LE ANH Q,580000,1900,A - Average,0,0,0,0,0,2024
441,42.2413329,-71.126795,SHARPE SWIFT LLC,510700,1900,A - Average,0,0,0,0,0,2024
442,42.314777,-71.28647,LANK EVAN,541600,1900,A - Average,0,0,0,0,0,2024
443,42.3257744,-71.146936,15 SWIFT TERRACE CONDOMINIUM TRUST,0,2017,G - Good,0,0,0,0,0,2024
444,42.3695431,-71.020061,BARTLETT CAROLINE,415900,2017,G - Good,0,0,0,0,0,2024
445,42.307363,-71.058797,JONES KYLE,470200,2017,G - Good,0,0,0,0,0,2024
446,42.2667138,-71.17126,GREEN WILLIAM T,504400,2017,G - Good,0,0,0,0,0,2024
447,42.3861533,-71.003229,SNYDER THOMAS J JR,440300,1876,A - Average,0,0,0,0,0,2024
448,42.3861533,-71.003229,SNYDER THOMAS J JR,427000,1900,A - Average,0,0,0,0,0,2024
449,42.3645249,-71.02173,MASSACHUSETTS PORT AUTHORITY,31600,1942,A - Average,0,0,0,0,0,2024
450,42.379565,-71.024165,VIEIRA MATHEW,54600,1942,A - Average,0,0,0,0,0,2024
451,42.3645249,-71.02173,MASSACHUSETTS PORT AUTHORITY,31600,1942,A - Average,0,0,0,0,0,2024
452,42.380825,-71.018818,MASSACHUSETTS  PORT AUTHORITY,566800,1915,F - Fair,0,0,0,0,0,2024
453,42.3645249,-71.02173,MASSACHUSETTS  PORT AUTHORITY,31600,1942,A - Average,0,0,0,0,0,2024
454,42.3645249,-71.02173,MASSACHUSETTS PORT AUTHORITY,52000,1942,A - Average,0,0,0,0,0,2024
455,42.3645249,-71.02173,MASSACHUSETTS PORT AUTHORITY,27100,1942,A - Average,0,0,0,0,0,2024
456,42.3645249,-71.02173,MASSACHUSETTS  PORT AUTHORITY,4900,1942,A - Average,0,0,0,0,0,2024
457,42.3645249,-71.02173,MASSACHUSETTS  PORT AUTHORITY,45500,1942,A - Average,0,0,0,0,0,2024
458,42.3645249,-71.02173,MASSACHUSETTS PORT AUTHORITY,47700,1942,A - Average,0,0,0,0,0,2024
459,42.3645249,-71.02173,MASSACHUSETTS PORT AUTHORITY,47700,1942,A - Average,0,0,0,0,0,2024
460,42.3645249,-71.02173,MASSACHUSETTS PORT AUTHORITY,47700,1942,A - Average,0,0,0,0,0,2024
461,42.3645249,-71.02173,MASSACHUSETTS PORT AUTHORITY,47700,1942,A - Average,0,0,0,0,0,2024
462,42.3645249,-71.02173,MASSACHUSETTS PORT AUTHORITY,47700,1942,A - Average,0,0,0,0,0,2024
463,42.3645249,-71.02173,MASSACHUSETTS PORT AUTHORITY,47700,1942,A - Average,0,0,0,0,0,2024
464,42.3645249,-71.02173,MASSACHUSETTS PORT AUTHORITY,47700,1942,A - Average,0,0,0,0,0,2024
465,42.3645249,-71.02173,MASSACHUSETTS PORT AUTHORITY,47600,1942,A - Average,0,0,0,0,0,2024
466,42.3840004,-71.014815,MASS BAY TRANSP AUTH,2334088,1996,VG - Very Good,0,0,0,0,0,2024
467,42.3803253,-71.023271,MASS BAY TRANSP AUTH,5563366,1899,A - Average,0,0,0,0,0,2024
468,42.3806203,-71.023106,BARISANO ELEANOR,623100,1905,A - Average,0,0,0,0,0,2024
469,42.3916641,-71.005737,BARISANO ROBERT P,48300,1942,A - Average,0,0,0,0,0,2024
470,42.3807094,-71.022925,COURIER EDWARD H,553100,1905,A - Average,0,0,0,0,0,2024
471,42.3807273,-71.022867,GUEVARA AQUILINO,647700,1905,A - Average,0,0,0,0,0,2024
472,42.3600825,-71.05888,HISLOP IAN M,762400,1905,A - Average,0,0,0,0,0,2024
473,42.3807697,-71.022681,TAM MICHAEL V,710200,1905,G - Good,0,0,0,0,0,2024
474,42.3806203,-71.023106,BARISANO ELEANOR,30400,1942,A - Average,0,0,0,0,0,2024
475,42.377698,-71.026122,MASS BAY TRANSP AUTH,836908,1942,A - Average,0,0,0,0,0,2024
476,42.3645249,-71.02173,MASSACHUSETTS PORT AUTHORITY,90000,1942,A - Average,0,0,0,0,0,2024
477,42.3645249,-71.02173,MASSACHUSETTS PORT AUTHORITY,47700,1942,A - Average,0,0,0,0,0,2024
478,42.3610493,-71.025594,MASSACHUSETTS PORT AUTHORITY,221500,1942,A - Average,0,0,0,0,0,2024
479,42.3645249,-71.02173,MASSACHUSETTS  PORT AUTHORITY,76200,1942,A - Average,0,0,0,0,0,2024
480,42.3645249,-71.02173,MASSACHUSETTS PORT AUTHORITY,3400,1942,A - Average,0,0,0,0,0,2024
481,42.3645249,-71.02173,MASSACHUSETTS PORT AUTHORITY,87300,1942,A - Average,0,0,0,0,0,2024
482,42.3743111,-71.030235,CITY OF BOSTON (FCL),645700,1942,A - Average,0,0,0,0,0,2024
483,45.1338285,-67.212886,TOSCO TERMINAL COMPANY,79100,1942,A - Average,0,0,0,0,0,2024
484,26.4158677,-81.811164,HERTZ RLTY CORP,8558000,1942,A - Average,0,0,0,0,0,2024
485,42.3600825,-71.05888,CITY OF BOSTON BY FCL,5300200,1942,A - Average,0,0,0,0,0,2024
486,42.4569134,-71.065185,CITY OF BOSTON,1572100,1942,A - Average,0,0,0,0,0,2024
487,44.0978509,-70.231166,SLUMBER TIME LLC,55600,1942,A - Average,0,0,0,0,0,2024
488,42.3516729,-71.06694,MASS DEPT OF TRANSPORTATION,563500,1942,A - Average,0,0,0,0,0,2024
489,29.5908511,-98.580128,CLEAR CHANNEL OUTDOOR LLC,771900,1942,A - Average,0,0,0,0,0,2024
490,38.8048355,-77.046921,CUBE SMART LP,13681300,1960,A - Average,0,0,0,0,0,2024
491,42.3893635,-71.01496,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,1654300,1942,A - Average,0,0,0,0,0,2024
492,42.3597459,-71.061825,COMMONWEALTH OF MASSACHUSETTS,34500,1942,A - Average,0,0,0,0,0,2024
493,25.7587319,-80.191561,HORIZON/MCCLELLAN LLC MASS LLC,3992300,1979,G - Good,0,0,0,0,0,2024
494,32.8800058,-96.517892,SUNOCO PARTNERS MARKETING & TERMINALS LP,2116700,1942,A - Average,0,0,0,0,0,2024
495,42.38087,-71.051596,MASS WATER RESOURCE AUTHORTY,18800,1942,A - Average,0,0,0,0,0,2024
496,42.3855349,-71.021915,MASSACHUSETTS DEPARTMENT OF TRANSPORTATION,554300,1942,A - Average,0,0,0,0,0,2024
497,25.7587319,-80.191561,605 CHELSEA LLC,477500,1965,US - Unsound,0,0,0,0,0,2024
498,32.9011933,-96.467911,SUNOCO PARTNERS MARKETING & TERMINALS LP,1945500,1942,A - Average,0,0,0,0,0,2024
499,42.38087,-71.051596,MASSACHUSETTS PORT AUTHORITY,251400,1942,A - Average,0,0,0,0,0,2024
500,32.9011933,-96.467911,SUNOCO PARTNERS MARKETING & TERMINALS LP,1343000,1942,A - Average,0,0,0,0,0,2024
501,42.1863641,-71.176879,546 SARATOGA NT LLC,373600,1890,A - Average,0,0,0,0,0,2024
502,42.3809102,-71.025152,CORREA WILSON A,808100,1900,A - Average,0,0,0,0,0,2024
503,42.3809181,-71.025285,OSPINA ANTONIO F,775800,1905,A - Average,0,0,0,0,0,2024
504,42.4696797,-71.046875,CONTRADA ANTONIO,849200,1900,A - Average,0,0,0,0,0,2024
505,42.3809738,-71.02561,BEDOYA LUISA,730100,2003,A - Average,0,0,0,0,0,2024
506,42.3808128,-71.025482,PEREZ OSCAR MEDINA,658700,1900,A - Average,0,0,0,0,0,2024
507,42.2549314,-71.014373,NGUYEN LY NGOC,1078100,1900,A - Average,0,0,0,0,0,2024
508,42.3807591,-71.025656,SU YUEYAN,921900,1900,A - Average,0,0,0,0,0,2024
509,42.3835037,-71.016556,MARIO THOMAS,864800,1899,A - Average,0,0,0,0,0,2024
510,42.3950832,-71.038958,SARATOGA VENTURE LLC,840900,1900,A - Average,0,0,0,0,0,2024
511,42.3806039,-71.025925,DAY SQUARE PROPERTIES LLC,818900,1905,G - Good,0,0,0,0,0,2024
512,42.3806366,-71.02597,GUTIERREZ PETRONILA,782400,1900,A - Average,0,0,0,0,0,2024
513,42.3805867,-71.026006,516 SARATOGA REALTY TRUST,624700,1910,A - Average,0,0,0,0,0,2024
514,42.4169685,-71.01298,CAVALIERI LINDA,596400,1910,A - Average,0,0,0,0,0,2024
515,42.3835236,-71.106462,429 CHELSEA STREET CONDOMINIUM TRUST,0,1890,G - Good,0,0,0,0,0,2024
516,42.3808898,-71.025734,FERNANDEZ ELIS,532100,1890,G - Good,0,0,0,0,0,2024
517,42.3808898,-71.025734,KANSARA DHRUMIL,517900,1890,G - Good,0,0,0,0,0,2024
518,42.3808898,-71.025734,SCARFO JOSEPH,563700,1890,G - Good,0,0,0,0,0,2024
519,42.3809526,-71.025703,RICH ROBERT A,374400,1900,A - Average,0,0,0,0,0,2024
520,42.2867382,-71.094787,CAMPANA KENNETH H,776000,1916,G - Good,0,0,0,0,0,2024
521,42.3635152,-71.032969,437 CHELSEA STREET LLC,414700,1900,A - Average,0,0,0,0,0,2024
522,42.3635152,-71.032969,439 CHELSEA REALTY LLC,429800,1900,F - Fair,0,0,0,0,0,2024
523,32.9011933,-96.467911,SUNOCO PARTNERS MARKETING & TERMINALS LP,1403800,1960,A - Average,0,0,0,0,0,2024
524,32.9011933,-96.467911,SUNOCO PARTNERS MARKETING & TERMINALS LP,743000,1964,G - Good,0,0,0,0,0,2024
525,32.9011933,-96.467911,SUNOCO PARTNERS MARKETING & TERMINALS LP,4557800,1942,A - Average,0,0,0,0,0,2024
526,42.5136733,-71.011619,CJE REALTY LLC,476800,1950,A - Average,0,0,0,0,0,2024
527,42.3798423,-71.026585,MALDONADO JESUS A,404200,1900,A - Average,0,0,0,0,0,2024
528,42.3856017,-71.005642,MCBENJC FAMILY LIMITED PARTNERSHIP,489800,1950,G - Good,0,0,0,0,0,2024
529,42.4021648,-71.031321,YOUNG JOSEPH E,81800,1920,G - Good,0,0,0,0,0,2024
530,42.3815247,-71.030996,MELENDEZ SQUARE LLC,1215700,1903,G - Good,0,0,0,0,0,2024
531,42.3815247,-71.030996,MELENDEZ SQUARE LLC,685500,1920,G - Good,0,0,0,0,0,2024
532,42.3815247,-71.030996,MELENDEZ SQUARE LLC,605200,1920,G - Good,0,0,0,0,0,2024
533,42.3815247,-71.030996,MELENDEZ SQUARE LLC,584400,1910,G - Good,0,0,0,0,0,2024
534,42.4021648,-71.031321,YOUNG JOSEPH E,789600,1900,A - Average,0,0,0,0,0,2024
535,42.3797853,-71.027072,PUMA WILLIAM,352900,1899,A - Average,0,0,0,0,0,2024
536,42.3798286,-71.026867,407-409 CHELSEA STREET REALTY TRUST,706150,1910,A - Average,0,0,0,0,0,2024
537,42.3798286,-71.026867,407-409 CHELSEA STREET REALTY TRUST,706150,1910,G - Good,0,0,0,0,0,2024
538,42.3798741,-71.026771,ARANGO HUGO J,445300,1900,A - Average,0,0,0,0,0,2024
539,42.5136733,-71.011619,CJE REALTY LLC,50400,1942,A - Average,0,0,0,0,0,2024
540,42.5136733,-71.011619,CJE REALTY LLC,50400,1942,A - Average,0,0,0,0,0,2024
541,42.5136733,-71.011619,CJE REALTY LLC,53800,1942,A - Average,0,0,0,0,0,2024
542,42.3677443,-71.054833,464 BREMEN STREET REALTY TRUST,2354000,1970,G - Good,0,0,0,0,0,2024
543,42.3813413,-71.019105,NEPTUNE COURIER REALTY LLC,988700,1905,F - Fair,0,0,0,0,0,2024
544,42.4181177,-71.063032,4 NEPTUNE ROAD REALTY TRUST,633200,1930,G - Good,0,0,0,0,0,2024
545,42.3893635,-71.01496,MASSACHUSETTS PORT AUTHORITY,2995800,1942,A - Average,0,0,0,0,0,2024
546,42.3807354,-71.024126,DILIBERO NICOLA R LESSEE,1496200,1942,A - Average,0,0,0,0,0,2024
547,42.3804469,-71.024779,TRAN TUNG,590000,1880,G - Good,0,0,0,0,0,2024
548,42.3803917,-71.024939,ORDONEZ HECTOR D,65500,1935,F - Fair,0,0,0,0,0,2024
549,42.3803917,-71.024939,ORDONEZ HECTOR,504300,1900,A - Average,0,0,0,0,0,2024
550,42.3803917,-71.024939,ORDONEZ HECTOR,4800,1942,A - Average,0,0,0,0,0,2024
551,42.3803917,-71.024939,SCARAFONE JOSEPH C,1900,1942,A - Average,0,0,0,0,0,2024
552,42.3803917,-71.024939,SCARAFONE JOSEPH C,800,1942,A - Average,0,0,0,0,0,2024
553,42.358763,-71.054566,COSTELLO BERNARD S JR,700,1942,A - Average,0,0,0,0,0,2024
554,42.54267,-71.014637,E B REALTY TRUST,217700,1960,A - Average,0,0,0,0,0,2024
555,42.3893635,-71.01496,COMMWLTH OF MASS,59600,1942,A - Average,0,0,0,0,0,2024
556,42.54267,-71.014637,E B REALTY TRUST,38900,1942,A - Average,0,0,0,0,0,2024
557,42.3683612,-71.036243,PETER PAN PROPERTIES LLC,848200,2014,G - Good,0,0,0,0,0,2024
558,42.3814113,-71.022995,HEDSTROM DAVID L DAVID L,730600,1910,G - Good,0,0,0,0,0,2024
559,42.3812725,-71.023849,COMMONWLTH OF MASS,1500,1942,A - Average,0,0,0,0,0,2024
560,42.3814283,-71.023056,LOPEZ DANIEL,693500,1910,A - Average,0,0,0,0,0,2024
561,42.3814495,-71.022963,MARTINEZ JUAN,499500,1910,A - Average,0,0,0,0,0,2024
562,42.3815063,-71.022871,LOPEZ DANIEL A,488300,1899,A - Average,0,0,0,0,0,2024
563,42.2988255,-71.059136,CHAN LEAKHENA K,666700,1910,G - Good,0,0,0,0,0,2024
564,42.54267,-71.014637,VENUTI BROTHERS REALTY TRUST,43600,1942,A - Average,0,0,0,0,0,2024
565,42.3812216,-71.022744,SILVA EDMILSON,574900,1910,A - Average,0,0,0,0,0,2024
566,42.381174,-71.02287,HENAO LUIS,486100,1900,A - Average,0,0,0,0,0,2024
567,42.2878253,-71.055882,TRAN STEVEN,189200,1910,A - Average,0,0,0,0,0,2024
568,42.2878253,-71.055882,TRAN STEVEN,1642400,1930,G - Good,0,0,0,0,0,2024
569,41.7013978,-71.155837,MC-EB REALTY LLC,62980500,2014,EX - Excellent,0,0,0,0,0,2024
570,42.3892611,-71.010767,CITY OF BOSTON,4393100,1942,A - Average,0,0,0,0,0,2024
571,42.3875468,-71.008871,16 BOARDMAN STREET CONDOMINIUM TRUST,0,2017,G - Good,0,0,0,0,0,2024
572,42.3874387,-71.008869,YANG TIAN,612200,2017,G - Good,0,0,0,0,0,2024
573,42.3874387,-71.008869,CRIST LAURIE,589600,2017,G - Good,0,0,0,0,0,2024
574,42.3874387,-71.008869,WANG LIKE,617700,2017,G - Good,0,0,0,0,0,2024
575,42.3874387,-71.008869,PALM DANIEL T,628800,2017,G - Good,0,0,0,0,0,2024
576,42.2349267,-71.106648,LU XIAOWEI,557300,2017,G - Good,0,0,0,0,0,2024
577,42.3491722,-71.074707,ASHANA LLC,519100,2017,G - Good,0,0,0,0,0,2024
578,42.3874387,-71.008869,COLLERAN JORDAN,602800,2017,G - Good,0,0,0,0,0,2024
579,42.3874387,-71.008869,LIU LIYUAN,611800,2017,G - Good,0,0,0,0,0,2024
580,42.3874387,-71.008869,PARRA JUAN CAMILO,632900,2017,G - Good,0,0,0,0,0,2024
581,37.783992,-122.4326,YANG YAN,605900,2017,G - Good,0,0,0,0,0,2024
582,42.3874387,-71.008869,DE LOS SANTOS SAMANTHA M,242600,2017,G - Good,0,0,0,0,0,2024
583,42.3874387,-71.008869,TEP SOTHYA,493600,2017,G - Good,0,0,0,0,0,2024
584,42.3874387,-71.008869,REN HUILAN,577800,2017,G - Good,0,0,0,0,0,2024
585,42.3874387,-71.008869,GAO FRANKLIN,608900,2017,G - Good,0,0,0,0,0,2024
586,42.3874387,-71.008869,YANG HUA,617900,2017,G - Good,0,0,0,0,0,2024
587,42.3874387,-71.008869,SUDENFIELD NATHAN,306300,2017,G - Good,0,0,0,0,0,2024
588,42.3874387,-71.008869,SACK DANIEL W,582400,2017,G - Good,0,0,0,0,0,2024
589,42.2349267,-71.106648,LU XIAOWEI,502400,2017,G - Good,0,0,0,0,0,2024
590,42.3874387,-71.008869,GAN  YUTING,492900,2017,G - Good,0,0,0,0,0,2024
591,42.355777,-71.058587,970 SARATOGA LLC,207000,1942,A - Average,0,0,0,0,0,2024
